crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
07-12-2023 07:00,STOP SIGN/FLASHER,RAIN,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,7.0
11/23/2023 05:52:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,TRAFFIC ROUTE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,17.0,5.0,11.0
02/25/2023 08:35:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20.0,7.0,2.0
02/27/2018 06:50:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,18.0,3.0,2.0
04/26/2017 06:20:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,OTHER,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18.0,4.0,4.0
11-03-2019 05:04,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,$500 OR LESS,UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,11.0
05/22/2024 03:30:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,5.0
04-11-2019 14:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.0,4.0
03-07-2022 12:02,TRAFFIC SIGNAL,OTHER,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,12.0,2.0,3.0
04/19/2019 03:34:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,4.0
02/19/2020 07:49:00 PM,TRAFFIC SIGNAL,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,19.0,4.0,2.0
07/29/2018 04:00:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,3.0,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,8.0,16.0,1.0,7.0
11/20/2020 12:22:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,12.0,6.0,11.0
02-06-2020 13:40,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,2.0
07/27/2024 01:15:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,7.0,7.0
05-08-2018 17:15,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,17.0,3.0,5.0
07/19/2019 03:54:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,7.0
08/29/2023 05:45:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,17.0,3.0,8.0
05/27/2018 06:10:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,0.0,18.0,1.0,5.0
11/26/2015 08:50:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,11.0
09/20/2023 03:50:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,9.0
07-06-2020 09:20,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,7.0
12-08-2021 16:59,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING STOP SIGN,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,12.0
08-04-2022 15:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,DRIVING ON WRONG SIDE/WRONG WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,15.0,5.0,8.0
03/27/2016 05:00:00 PM,TRAFFIC SIGNAL,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",WEATHER,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,17.0,1.0,3.0
11/28/2023 03:00:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT ON GRADE,DRY,DEBRIS ON ROADWAY,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,15.0,3.0,11.0
02/21/2023 06:45:00 PM,TRAFFIC SIGNAL,CLEAR,DARKNESS,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18.0,3.0,2.0
01/27/2022 11:50:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,11.0,5.0,1.0
11-10-2020 18:30,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,PARKING LOT,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18.0,3.0,11.0
02/14/2020 05:22:00 AM,TRAFFIC SIGNAL,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",ANGLE,OTHER,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,INCAPACITATING INJURY,2.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0,2.0
01/14/2018 12:24:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",EXCEEDING AUTHORIZED SPEED LIMIT,1.0,INCAPACITATING INJURY,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
07-10-2020 17:30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDALCYCLIST,UNKNOWN,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17.0,6.0,7.0
05-05-2018 15:45,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",IMPROPER LANE USAGE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,5.0
05/21/2021 05:02:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,UNABLE TO DETERMINE,2.0,"REPORTED, NOT EVIDENT",3.0,0.0,0.0,0.0,3.0,1.0,17.0,6.0,5.0
11/13/2021 10:30:00 PM,STOP SIGN/FLASHER,SNOW,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,WET,OTHER,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",NOT APPLICABLE,1.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,22.0,7.0,11.0
11/26/2019 06:00:00 PM,STOP SIGN/FLASHER,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,3.0,INCAPACITATING INJURY,2.0,0.0,2.0,0.0,0.0,1.0,18.0,3.0,11.0
03-08-2018 07:35,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,7.0,5.0,3.0
09/17/2020 11:45:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,9.0
08/13/2018 12:00:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,12.0,2.0,8.0
08-09-2024 19:04,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,19.0,6.0,8.0
06/19/2017 05:20:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,6.0
05/31/2018 02:36:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,DISTRACTION - FROM OUTSIDE VEHICLE,1.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.0,5.0
11/30/2016 05:30:00 PM,TRAFFIC SIGNAL,CLEAR,DARKNESS,PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17.0,4.0,11.0
05-12-2019 00:35,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0
12/27/2017 05:40:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,17.0,4.0,12.0
06-11-2023 10:40,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,6.0
03/16/2020 05:48:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,3.0
03/24/2018 10:30:00 AM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,3.0
12/17/2019 08:36:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,20.0,3.0,12.0
07/13/2020 08:15:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,7.0
05/19/2022 10:00:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,5.0
08-03-2024 10:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.0
04-01-2019 22:00,LANE USE MARKING,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,4.0
10/17/2020 11:06:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,2.0,23.0,7.0,10.0
06/16/2024 08:05:00 PM,NO CONTROLS,CLEAR,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,20.0,1.0,6.0
03/16/2024 04:30:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,3.0
01/18/2023 05:36:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,17.0,4.0,1.0
11-10-2021 14:35,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,2.0,14.0,4.0,11.0
12/15/2021 08:45:00 PM,TRAFFIC SIGNAL,CLEAR,DARKNESS,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,5.0,20.0,4.0,12.0
04-08-2023 18:15,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18.0,7.0,4.0
05-10-2024 16:10,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,16.0,6.0,5.0
12/22/2019 02:00:00 AM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0
03-05-2021 21:50,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,21.0,6.0,3.0
06/23/2022 04:30:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,16.0,5.0,6.0
05/25/2018 03:00:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,5.0
08-11-2020 15:45,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,8.0
02-12-2022 13:45,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",IMPROPER LANE USAGE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,2.0
03/26/2019 01:00:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,3.0
07-08-2023 12:19,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,12.0,7.0,7.0
05-10-2021 01:10,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0
